Shape,Shape_Type,Area (m2),Depth (m),Width (m),Weight (kg/m),Ix (m4),Iy (m4),Plastic Mod Xp (m3),Plastic Mod Yp (m3),Cost per Meter (usd)
W44X408,W,0.012,1.1379199999999998,0.40894,408.0,0.000160992,6.3232e-06,0.0028372,0.00030996,673.2
W44X368,W,0.0108,1.1277599999999999,0.4064,368.0,0.000144352,5.615999999999999e-06,0.0025583999999999997,0.00027716,607.2
W44X335,W,0.009850000000000001,1.1176,0.40386,335.0,0.000129376,4.992e-06,0.0023124,0.000246,552.75
W44X290,W,0.00854,1.10744,0.40132,290.0,0.00011232,4.3264e-06,0.0020336,0.00021648,478.5
W44X262,W,0.00772,1.0998199999999998,0.40132,262.0,0.000100256,3.83968e-06,0.0018204,0.00019187999999999999,432.3
W44X230,W,0.0067800000000000004,1.0896599999999999,0.40132,230.0,8.6528e-05,3.31136e-06,0.0015924399999999999,0.00016564,379.5
W40X655,W,0.0193,1.10744,0.4292599999999999,655.0,0.00023503999999999997,1.1939199999999999e-05,0.0042476,0.0005576,1080.75
W40X593,W,0.017400000000000002,1.0922,0.42417999999999995,593.0,0.00020966399999999998,1.04832e-05,0.0038376,0.00049528,978.45
W40X503,W,0.0148,1.06934,0.41655999999999993,503.0,0.000173056,8.486399999999999e-06,0.0032472,0.00040836,829.95
W40X431,W,0.012700000000000001,1.0490199999999998,0.41147999999999996,431.0,0.00014476799999999998,7.0304e-06,0.0027716,0.00034112,711.15
W40X397,W,0.0117,1.0413999999999999,0.40894,397.0,0.00013312,6.406399999999999e-06,0.0025583999999999997,0.00031324,655.05
W40X372,W,0.011000000000000001,1.03124,0.40894,372.0,0.00012313599999999998,5.9072e-06,0.0023944,0.00029028,613.8
W40X362,W,0.0106,1.03124,0.4064,362.0,0.00012022399999999999,5.740799999999999e-06,0.0023288,0.00028372,597.3
W40X324,W,0.00953,1.02108,0.40386,324.0,0.00010649599999999999,5.075199999999999e-06,0.0020992,0.00025092,534.6
W40X297,W,0.00873,1.0109199999999998,0.40132,297.0,9.651199999999999e-05,4.534399999999999e-06,0.0019188,0.00022632,490.05
W40X277,W,0.008150000000000001,1.00838,0.40132,277.0,9.110399999999999e-05,4.3264e-06,0.001804,0.00021648,457.05
W40X249,W,0.007350000000000001,1.0007599999999999,0.40132,249.0,8.1536e-05,3.85216e-06,0.00162852,0.00019352,410.85
W40X215,W,0.006350000000000001,0.9905999999999999,0.40132,215.0,6.9472e-05,3.34048e-06,0.00140876,0.00016564,354.75
W40X199,W,0.00588,0.9829800000000001,0.40132,199.0,6.1984e-05,2.8912e-06,0.0012628,0.00014464800000000002,328.35
W40X392,W,0.011600000000000001,1.05664,0.31496,392.0,0.00012438399999999998,3.34048e-06,0.0023616,0.0002132,646.8
W40X331,W,0.009770000000000001,1.03632,0.30988,331.0,0.000102752,2.67904e-06,0.0019844,0.00017384,546.15
W40X327,W,0.009590000000000001,1.03632,0.30734,327.0,0.00010191999999999999,2.6623999999999997e-06,0.001968,0.00017219999999999998,539.55
W40X294,W,0.008620000000000001,1.02616,0.30479999999999996,294.0,9.110399999999999e-05,2.33792e-06,0.0017712,0.00015334,485.1
W40X278,W,0.00823,1.02108,0.30479999999999996,278.0,8.528e-05,2.16736e-06,0.0016728,0.000142844,458.7
W40X264,W,0.007740000000000001,1.016,0.30226,264.0,8.070399999999999e-05,2.05088e-06,0.0015924399999999999,0.000135464,435.6
W40X235,W,0.0069099999999999995,1.00838,0.30226,235.0,7.238399999999999e-05,1.84704e-06,0.001435,0.00012234399999999998,387.75
W40X211,W,0.00621,1.0007599999999999,0.29972,211.0,6.447999999999999e-05,1.6224e-06,0.00128904,0.00010840399999999999,348.15
W40X183,W,0.00533,0.9905999999999999,0.29972,183.0,5.4912e-05,1.3769599999999999e-06,0.001107,9.184e-05,301.95
W40X167,W,0.00493,0.98044,0.29972,167.0,4.825599999999999e-05,1.17728e-06,0.000984,7.8556e-05,275.55
W40X149,W,0.00438,0.97028,0.29972,149.0,4.0768e-05,9.526399999999999e-07,0.00084132,6.363199999999999e-05,245.85
W36X925,W,0.027200000000000002,1.09474,0.47244,925.0,0.00030367999999999997,2.05504e-05,0.0055596,0.00087084,1526.25
W36X853,W,0.0251,1.09474,0.46227999999999997,853.0,0.0002912,1.9135999999999998e-05,0.00533,0.0008282,1407.45
W36X802,W,0.0236,1.08204,0.4572,802.0,0.000269568,1.7513599999999998e-05,0.0049856,0.0007675199999999999,1323.3
W36X723,W,0.0213,1.0617199999999998,0.45212,723.0,0.00023836799999999998,1.5391999999999998e-05,0.0044935999999999995,0.00068224,1192.95
W36X652,W,0.019200000000000002,1.04394,0.44704,652.0,0.00021049599999999998,1.34368e-05,0.0040344,0.00060188,1075.8
W36X529,W,0.015600000000000001,1.0109199999999998,0.43688,529.0,0.000164736,1.0358399999999999e-05,0.0032635999999999997,0.00047396,872.85
W36X487,W,0.0143,0.9982199999999999,0.43434,487.0,0.00014975999999999998,9.359999999999998e-06,0.0030012,0.00043132,803.55
W36X441,W,0.013000000000000001,0.9880599999999999,0.43179999999999996,441.0,0.000133536,8.2784e-06,0.002706,0.0003854,727.65
W36X395,W,0.011600000000000001,0.9753599999999999,0.42672,395.0,0.00011855999999999999,7.28e-06,0.0024435999999999998,0.00034112,651.75
W36X361,W,0.0106,0.9652,0.42417999999999995,361.0,0.000106912,6.531199999999999e-06,0.002214,0.00030832,595.65
W36X330,W,0.00969,0.95758,0.42164,330.0,9.692799999999999e-05,5.9072e-06,0.0020336,0.00028044,544.5
W36X302,W,0.0089,0.9474199999999999,0.42417999999999995,302.0,8.7776e-05,5.408e-06,0.0018532,0.00025584,498.3
W36X282,W,0.00829,0.94234,0.42164,282.0,8.1536e-05,4.992e-06,0.001722,0.00023616,465.3
W36X262,W,0.00772,0.9372599999999999,0.42164,262.0,7.4464e-05,4.534399999999999e-06,0.0015940799999999999,0.00021648,432.3
W36X247,W,0.00725,0.93218,0.4191,247.0,6.9472e-05,4.2016e-06,0.00149732,0.00020171999999999999,407.55
W36X231,W,0.0068200000000000005,0.9270999999999999,0.4191,231.0,6.4896e-05,3.9104e-06,0.00140056,0.00018695999999999999,381.15
W36X387,W,0.0114,0.99314,0.32258,387.0,0.00011023999999999999,3.66912e-06,0.0022304,0.00022796,638.55
W36X350,W,0.0103,0.98044,0.32004,350.0,9.817599999999999e-05,3.2448e-06,0.0020008,0.00020336,577.5
W36X318,W,0.009340000000000001,0.97028,0.31496,318.0,8.8192e-05,2.8371199999999996e-06,0.0018204,0.0001804,524.7
W36X286,W,0.008390000000000002,0.9601199999999999,0.31242000000000003,286.0,7.8624e-05,2.50432e-06,0.00164,0.000160556,471.9
W36X256,W,0.00753,0.9499599999999999,0.30988,256.0,6.988799999999999e-05,2.19648e-06,0.0014678,0.00014186,422.4
W36X232,W,0.0068000000000000005,0.94234,0.30734,232.0,6.24e-05,1.94688e-06,0.00132676,0.000126608,382.8
W36X210,W,0.00619,0.93218,0.30988,210.0,5.4912e-05,1.7097599999999999e-06,0.00117916,0.0001107,346.5
W36X194,W,0.0057,0.9270999999999999,0.30734,194.0,5.0335999999999994e-05,1.5599999999999999e-06,0.00108896,0.000101516,320.1
W36X182,W,0.00536,0.9220199999999998,0.30734,182.0,4.7007999999999994e-05,1.44352e-06,0.00102172,9.4464e-05,300.3
W36X170,W,0.005,0.9194800000000001,0.30479999999999996,170.0,4.3679999999999995e-05,1.3311999999999998e-06,0.0009528399999999999,8.7248e-05,280.5
W36X160,W,0.0047,0.9144,0.30479999999999996,160.0,4.0601599999999994e-05,1.2271999999999999e-06,0.00088888,8.0524e-05,264.0
W36X150,W,0.00443,0.9118599999999999,0.30479999999999996,150.0,3.76064e-05,1.1231999999999999e-06,0.00082656,7.3964e-05,247.5
W36X135,W,0.00399,0.90424,0.30479999999999996,135.0,3.2448e-05,9.359999999999999e-07,0.00071996,6.1828e-05,222.75
W33X387,W,0.0114,0.9144,0.41147999999999996,387.0,0.00010108799999999999,6.7392e-06,0.002214,0.000328,638.55
W33X354,W,0.010400000000000001,0.90424,0.40894,354.0,9.151999999999999e-05,6.0736e-06,0.0020336,0.00029684,584.1
W33X318,W,0.009370000000000002,0.89408,0.4064,318.0,8.112e-05,5.3664e-06,0.0018204,0.00026404,524.7
W33X291,W,0.00856,0.8839199999999999,0.40386,291.0,7.363199999999999e-05,4.8256e-06,0.0016728,0.00023944,480.15
W33X263,W,0.007740000000000001,0.8763,0.40132,263.0,6.6144e-05,4.3264e-06,0.00150716,0.00021484,433.95
W33X241,W,0.00711,0.86868,0.40386,241.0,5.907199999999999e-05,3.88128e-06,0.00136284,0.00019352,397.65
W33X221,W,0.00653,0.8610599999999999,0.40132,221.0,5.366399999999999e-05,3.4944e-06,0.00124476,0.00017384,364.65
W33X201,W,0.00591,0.8559800000000001,0.39877999999999997,201.0,4.825599999999999e-05,3.1158399999999997e-06,0.00112504,0.000156128,331.65
W33X169,W,0.00495,0.8585199999999998,0.29209999999999997,169.0,3.8646399999999996e-05,1.2896e-06,0.00090036,8.8396e-05,278.85
W33X152,W,0.00449,0.8509,0.29463999999999996,152.0,3.3945599999999996e-05,1.1356799999999999e-06,0.00079868,7.7408e-05,250.8
W33X141,W,0.00415,0.8458199999999999,0.29209999999999997,141.0,3.0992e-05,1.02336e-06,0.00073472,7.0028e-05,232.65
W33X130,W,0.00383,0.84074,0.29209999999999997,130.0,2.7913599999999996e-05,9.068799999999999e-07,0.00066584,6.215599999999999e-05,214.5
W33X118,W,0.0034700000000000004,0.83566,0.29209999999999997,118.0,2.4543999999999997e-05,7.779199999999999e-07,0.00058876,5.3464e-05,194.7
W30X391,W,0.0115,0.84328,0.39624,391.0,8.611199999999999e-05,6.448e-06,0.00205,0.00032471999999999997,645.15
W30X357,W,0.0105,0.8331199999999999,0.3937,357.0,7.779199999999999e-05,5.7824e-06,0.0018696,0.00029356,589.05
W30X326,W,0.009590000000000001,0.8229599999999999,0.39116,326.0,6.988799999999999e-05,5.1584e-06,0.0017056,0.00026568,537.9
W30X292,W,0.0086,0.8128,0.38862,292.0,6.1984e-05,4.576e-06,0.0015252,0.00023616,481.8
W30X261,W,0.0077,0.80264,0.38608,261.0,5.4495999999999995e-05,3.98944e-06,0.00135956,0.00020828,430.65
W30X235,W,0.00693,0.79502,0.38354,235.0,4.8672e-05,3.5567999999999996e-06,0.00122672,0.00018695999999999999,387.75
W30X211,W,0.00623,0.7848599999999999,0.38354,211.0,4.2847999999999994e-05,3.1491199999999998e-06,0.0010906,0.000164,348.15
W30X191,W,0.00561,0.7797799999999999,0.381,191.0,3.8271999999999995e-05,2.79968e-06,0.000984,0.00014678,315.15
W30X173,W,0.00509,0.77216,0.381,173.0,3.42368e-05,2.4876799999999998e-06,0.00088724,0.000130872,285.45
W30X148,W,0.00436,0.7797799999999999,0.2667,148.0,2.7788799999999997e-05,9.443199999999999e-07,0.00071504,7.101199999999999e-05,244.2
W30X132,W,0.0038799999999999998,0.76962,0.2667,132.0,2.4003199999999997e-05,8.153599999999999e-07,0.0006232,6.1008e-05,217.8
W30X124,W,0.00365,0.76708,0.2667,124.0,2.2297599999999998e-05,7.5296e-07,0.0005822,5.6415999999999997e-05,204.6
W30X116,W,0.0034200000000000003,0.762,0.2667,116.0,2.05088e-05,6.822399999999999e-07,0.00053956,5.1332e-05,191.4
W30X108,W,0.00317,0.75692,0.2667,108.0,1.8595199999999998e-05,6.0736e-07,0.00049036,4.5755999999999994e-05,178.2
W30X99,W,0.0029000000000000002,0.7543799999999999,0.2667,99.0,1.65984e-05,5.3248e-07,0.00044116,4.018e-05,163.35
W30X90,W,0.0026300000000000004,0.7493,0.26416,90.0,1.5017599999999998e-05,4.783999999999999e-07,0.0004018,3.6244e-05,148.5
W27X539,W,0.0159,0.8255,0.38862,539.0,0.00010649599999999999,8.777599999999999e-06,0.0025748,0.00045428,889.35
W27X368,W,0.0109,0.77216,0.37338,368.0,6.7392e-05,5.4495999999999995e-06,0.0017384,0.00029356,607.2
W27X336,W,0.00992,0.762,0.37084,336.0,6.0735999999999996e-05,4.9087999999999995e-06,0.0015940799999999999,0.00026568,554.4
W27X307,W,0.00902,0.75184,0.36576,307.0,5.4495999999999995e-05,4.3679999999999995e-06,0.00145468,0.00023944,506.55
W27X281,W,0.00831,0.74422,0.36576,281.0,4.9504e-05,3.964479999999999e-06,0.00133496,0.00021812,463.65
W27X258,W,0.00761,0.7365999999999999,0.36322,258.0,4.4927999999999994e-05,3.57344e-06,0.0012217999999999999,0.00019679999999999999,425.7
W27X235,W,0.006940000000000001,0.72898,0.36067999999999995,235.0,4.0351999999999996e-05,3.1990399999999996e-06,0.00111028,0.00017711999999999998,387.75
W27X217,W,0.00639,0.7213599999999999,0.35813999999999996,217.0,3.70656e-05,2.9286399999999996e-06,0.00102828,0.000164,358.05
W27X194,W,0.005710000000000001,0.71374,0.35559999999999997,194.0,3.26976e-05,2.5750399999999997e-06,0.00091676,0.00014448399999999998,320.1
W27X178,W,0.00525,0.70612,0.35813999999999996,178.0,2.92032e-05,2.3088e-06,0.0008282,0.00012923199999999999,293.7
W27X161,W,0.00476,0.70104,0.35559999999999997,161.0,2.6249599999999997e-05,2.06752e-06,0.00075112,0.00011627600000000001,265.65
W27X146,W,0.004320000000000001,0.6959599999999999,0.35559999999999997,146.0,2.3545599999999997e-05,1.8428799999999998e-06,0.0006789599999999999,0.00010414,240.9
W27X129,W,0.00378,0.70104,0.254,129.0,1.9801599999999997e-05,7.6544e-07,0.0005658,6.0351999999999994e-05,212.85
W27X114,W,0.00336,0.69342,0.25654,114.0,1.6972799999999998e-05,6.6144e-07,0.00049036,5.166e-05,188.1
W27X102,W,0.003,0.6883400000000001,0.254,102.0,1.50592e-05,5.7824e-07,0.00043788,4.5592e-05,168.3
W27X94,W,0.0027600000000000003,0.68326,0.254,94.0,1.3603199999999999e-05,5.158399999999999e-07,0.00039851999999999997,4.0672e-05,155.1
W27X84,W,0.00247,0.67818,0.254,84.0,1.1856e-05,4.4095999999999995e-07,0.00034931999999999997,3.4767999999999996e-05,138.6
W24X370,W,0.0109,0.7111999999999999,0.34797999999999996,370.0,5.5743999999999993e-05,4.8256e-06,0.00156948,0.0002788,610.5
W24X335,W,0.00983,0.6985,0.3429,335.0,4.9504e-05,4.2848e-06,0.0014169599999999999,0.00024928,552.75
W24X306,W,0.00897,0.6883400000000001,0.34036,306.0,4.4512e-05,3.82304e-06,0.00129396,0.00022468,504.9
W24X279,W,0.008190000000000001,0.67818,0.33782,279.0,3.9936e-05,3.42368e-06,0.00117752,0.00020336,460.35
W24X250,W,0.007350000000000001,0.66802,0.33527999999999997,250.0,3.53184e-05,3.01184e-06,0.00105616,0.0001804,412.5
W24X229,W,0.00672,0.6604,0.33274,229.0,3.1824e-05,2.70816e-06,0.00096432,0.000163016,377.85
W24X207,W,0.006070000000000001,0.6527799999999999,0.3302,207.0,2.8371199999999997e-05,2.40448e-06,0.00087084,0.000145632,341.55
W24X192,W,0.0056500000000000005,0.6476999999999999,0.3302,192.0,2.6041599999999998e-05,2.2048e-06,0.00080524,0.00013415199999999999,316.8
W24X176,W,0.00517,0.64008,0.32766,176.0,2.36288e-05,1.99264e-06,0.0007379999999999999,0.000121852,290.4
W24X162,W,0.0047799999999999995,0.635,0.3302,162.0,2.15072e-05,1.8428799999999998e-06,0.0006789599999999999,0.000112176,267.3
W24X146,W,0.0043,0.6273799999999999,0.32766,146.0,1.9052799999999998e-05,1.62656e-06,0.00060844,9.922e-05,240.9
W24X131,W,0.00386,0.6223,0.32766,131.0,1.67232e-05,1.4144e-06,0.00053956,8.692e-05,216.15
W24X117,W,0.00344,0.61722,0.32512,117.0,1.4726399999999998e-05,1.23552e-06,0.00047724,7.626e-05,193.05
W24X104,W,0.0030700000000000002,0.61214,0.32512,104.0,1.2896e-05,1.0774399999999999e-06,0.00042312,6.6748e-05,171.6
W24X103,W,0.00303,0.6223,0.2286,103.0,1.2479999999999999e-05,4.9504e-07,0.0004018,4.346e-05,169.95
W24X94,W,0.00277,0.61722,0.230378,94.0,1.1231999999999999e-05,4.5343999999999996e-07,0.00036407999999999997,3.936e-05,155.1
W24X84,W,0.00247,0.61214,0.22910799999999998,84.0,9.859199999999999e-06,3.92704e-07,0.00032144,3.4275999999999995e-05,138.6
W24X76,W,0.00224,0.6070599999999999,0.228346,76.0,8.735999999999999e-06,3.4319999999999995e-07,0.00028864,3.0175999999999997e-05,125.4
W24X68,W,0.00201,0.60198,0.227838,68.0,7.612799999999999e-06,2.92864e-07,0.00025256,2.5747999999999998e-05,112.2
W24X62,W,0.00182,0.60198,0.178816,62.0,6.448e-06,1.4351999999999998e-07,0.00021484,1.6072e-05,102.3
W24X55,W,0.00162,0.59944,0.178054,55.0,5.615999999999999e-06,1.21056e-07,0.00018695999999999999,1.3612000000000001e-05,90.75
W21X275,W,0.00818,0.61214,0.32766,275.0,3.19904e-05,3.27392e-06,0.0010463199999999999,0.00020008,453.75
W21X248,W,0.00738,0.60198,0.32512,248.0,2.8412799999999997e-05,2.9078399999999998e-06,0.00094464,0.00017876,409.2
W21X223,W,0.0066500000000000005,0.5943599999999999,0.32258,223.0,2.52928e-05,2.55424e-06,0.0008528,0.000158588,367.95
W21X201,W,0.00593,0.5841999999999999,0.32004,201.0,2.20896e-05,2.25472e-06,0.00075604,0.000141204,331.65
W21X182,W,0.00536,0.57658,0.3175,182.0,1.9676799999999998e-05,2.00928e-06,0.00068388,0.000126608,300.3
W21X166,W,0.00488,0.5715,0.31496,166.0,1.78048e-05,1.8095999999999998e-06,0.0006232,0.0001148,273.9
W21X147,W,0.004320000000000001,0.5613400000000001,0.3175,147.0,1.51008e-05,1.56416e-06,0.00053956,9.8564e-05,242.55
W21X132,W,0.0038799999999999998,0.55372,0.31496,132.0,1.3395199999999998e-05,1.38528e-06,0.0004838,8.774e-05,217.8
W21X122,W,0.00359,0.55118,0.31496,122.0,1.2313599999999998e-05,1.2687999999999998e-06,0.00044772,8.0688e-05,201.3
W21X111,W,0.0032600000000000003,0.5461,0.31242000000000003,111.0,1.11072e-05,1.13984e-06,0.00040836,7.298e-05,183.15
W21X101,W,0.00298,0.5435599999999999,0.31242000000000003,101.0,1.0067199999999999e-05,1.0316799999999999e-06,0.00037228,6.609199999999999e-05,166.65
W21X93,W,0.0027300000000000002,0.54864,0.213868,93.0,8.6112e-06,3.86464e-07,0.00031488,3.6244e-05,153.45
W21X83,W,0.00244,0.5435599999999999,0.21234399999999998,83.0,7.612799999999999e-06,3.38624e-07,0.00028044,3.198e-05,136.95
W21X73,W,0.00215,0.53848,0.21082,73.0,6.6559999999999995e-06,2.9369599999999993e-07,0.00024764,2.788e-05,120.45
W21X68,W,0.002,0.53594,0.21005799999999997,68.0,6.156799999999999e-06,2.69152e-07,0.0002296,2.5747999999999998e-05,112.2
W21X62,W,0.0018300000000000002,0.5334,0.209296,62.0,5.5328e-06,2.3919999999999997e-07,0.00020828,2.296e-05,102.3
W21X55,W,0.00162,0.52832,0.208788,55.0,4.7424e-06,2.0134399999999998e-07,0.0001804,1.9352e-05,90.75
W21X48,W,0.00141,0.52324,0.206756,48.0,3.98944e-06,1.60992e-07,0.00015252,1.56128e-05,79.2
W21X57,W,0.00167,0.53594,0.166624,57.0,4.8672e-06,1.27296e-07,0.00018203999999999999,1.5334e-05,94.05
W21X50,W,0.00147,0.52832,0.165862,50.0,4.09344e-06,1.0358399999999998e-07,0.00015498,1.25296e-05,82.5
W21X44,W,0.0013000000000000002,0.5257799999999999,0.1651,44.0,3.5068799999999997e-06,8.6112e-08,0.000133824,1.04468e-05,72.6
W18X311,W,0.00916,0.56642,0.30479999999999996,311.0,2.8995199999999996e-05,3.3072e-06,0.00102336,0.00021648,513.15
W18X283,W,0.00833,0.55626,0.30226,283.0,2.5667199999999997e-05,2.9286399999999996e-06,0.0009266,0.00019352,466.95
W18X258,W,0.0076,0.5461,0.29972,258.0,2.2921599999999998e-05,2.61248e-06,0.00084296,0.00017548,425.7
W18X234,W,0.00686,0.53594,0.29717999999999994,234.0,2.0384e-05,2.32128e-06,0.00076424,0.000157112,386.1
W18X211,W,0.00623,0.5257799999999999,0.29463999999999996,211.0,1.8012799999999998e-05,2.05088e-06,0.00068716,0.000139892,348.15
W18X192,W,0.005620000000000001,0.51816,0.29209999999999997,192.0,1.60992e-05,1.8303999999999999e-06,0.0006232,0.000125952,316.8
W18X175,W,0.0051400000000000005,0.508,0.28956,175.0,1.4351999999999999e-05,1.62656e-06,0.00056416,0.00011283199999999999,288.75
W18X158,W,0.00463,0.5003799999999999,0.28702,158.0,1.27296e-05,1.44352e-06,0.0005084,0.000100696,260.7
W18X143,W,0.004200000000000001,0.49529999999999996,0.28447999999999996,143.0,1.1439999999999999e-05,1.29376e-06,0.00046248,9.101999999999999e-05,235.95
W18X130,W,0.00383,0.49022,0.28447999999999996,130.0,1.02336e-05,1.15648e-06,0.00041984,8.1836e-05,214.5
W18X119,W,0.00351,0.4826,0.28702,119.0,9.1104e-06,1.05248e-06,0.00037883999999999997,7.3636e-05,196.35
W18X106,W,0.0031100000000000004,0.47497999999999996,0.28447999999999996,106.0,7.945599999999999e-06,9.151999999999999e-07,0.00033455999999999997,6.461599999999999e-05,174.9
W18X97,W,0.00285,0.47244,0.28193999999999997,97.0,7.28e-06,8.3616e-07,0.00030832,5.9204000000000004e-05,160.05
W18X86,W,0.00253,0.46735999999999994,0.28193999999999997,86.0,6.3648e-06,7.28e-07,0.00027224,5.1824000000000004e-05,141.9
W18X76,W,0.00223,0.46227999999999997,0.2794,76.0,5.5328e-06,6.3232e-07,0.00023944,4.5264e-05,125.4
W18X71,W,0.00209,0.4699,0.19405599999999998,71.0,4.8672e-06,2.5084799999999994e-07,0.00020828,2.5912000000000002e-05,117.15
W18X65,W,0.0019100000000000002,0.46735999999999994,0.19278599999999999,65.0,4.4512e-06,2.2796799999999997e-07,0.00019187999999999999,2.3616e-05,107.25
W18X60,W,0.0017600000000000003,0.46227999999999997,0.19202399999999997,60.0,4.09344e-06,2.0841599999999998e-07,0.00017711999999999998,2.1812e-05,99.0
W18X55,W,0.00162,0.45974000000000004,0.191262,55.0,3.7024e-06,1.86784e-07,0.000161212,1.9516e-05,90.75
W18X50,W,0.00147,0.4572,0.1905,50.0,3.3279999999999997e-06,1.66816e-07,0.000145796,1.7548e-05,82.5
W18X46,W,0.00135,0.45974000000000004,0.15392399999999998,46.0,2.9619199999999997e-06,9.359999999999999e-08,0.00012923199999999999,1.21852e-05,75.9
W18X40,W,0.00118,0.45465999999999995,0.152908,40.0,2.5459199999999998e-06,7.9456e-08,0.000112176,1.0413999999999999e-05,66.0
W18X35,W,0.00103,0.44958,0.15239999999999998,35.0,2.1215999999999997e-06,6.3648e-08,9.4464e-05,8.3968e-06,57.75
W16X100,W,0.00294,0.43179999999999996,0.26416,100.0,6.1984e-06,7.7376e-07,0.000287,5.8548e-05,165.0
W16X89,W,0.00262,0.42672,0.26416,89.0,5.408e-06,6.7808e-07,0.0002542,5.1495999999999996e-05,146.85
W16X77,W,0.0022600000000000003,0.4191,0.26162,77.0,4.6176e-06,5.740799999999999e-07,0.00021976,4.4115999999999996e-05,127.05
W16X67,W,0.0019600000000000004,0.41402,0.25908,67.0,3.96864e-06,4.9504e-07,0.00019187999999999999,3.8048e-05,110.55
W16X57,W,0.00168,0.41655999999999993,0.180848,57.0,3.15328e-06,1.79296e-07,0.000151208,1.9844e-05,94.05
W16X50,W,0.00147,0.41402,0.179578,50.0,2.74144e-06,1.54752e-07,0.00013284,1.722e-05,82.5
W16X45,W,0.0013300000000000002,0.40894,0.178816,45.0,2.43776e-06,1.3644799999999998e-07,0.000119228,1.53176e-05,74.25
W16X40,W,0.00118,0.4064,0.17779999999999999,40.0,2.1548799999999998e-06,1.2022399999999998e-07,0.00010610800000000001,1.353e-05,66.0
W16X36,W,0.00106,0.40386,0.177546,36.0,1.86368e-06,1.0191999999999999e-07,9.266e-05,1.148e-05,59.4
W16X31,W,0.0009130000000000001,0.40386,0.140462,31.0,1.5599999999999999e-06,5.1584e-08,7.7408e-05,7.3636e-06,51.15
W16X26,W,0.000768,0.39877999999999997,0.1397,26.0,1.25216e-06,3.9894399999999995e-08,6.2976e-05,5.7236000000000006e-06,42.9
W14X873,W,0.0257,0.59944,0.47752,873.0,7.529599999999999e-05,2.5667199999999997e-05,0.0025092,0.00107584,1440.45
W14X808,W,0.0238,0.57912,0.47244,808.0,6.6144e-05,2.3088e-05,0.0022796,0.00097908,1333.2
W14X730,W,0.021500000000000002,0.5689599999999999,0.45465999999999995,730.0,5.9488e-05,1.9635199999999998e-05,0.0020992,0.0008642799999999999,1204.5
W14X665,W,0.0196,0.54864,0.44958,665.0,5.1584e-05,1.73472e-05,0.0018859999999999999,0.00077408,1097.25
W14X605,W,0.0178,0.5308599999999999,0.44195999999999996,605.0,4.4927999999999994e-05,1.5308799999999998e-05,0.0017056,0.00069372,998.25
W14X550,W,0.0162,0.51308,0.43688,550.0,3.92288e-05,1.352e-05,0.00152684,0.00061992,907.5
W14X500,W,0.014700000000000001,0.49784,0.43179999999999996,500.0,3.41536e-05,1.1980799999999999e-05,0.00137432,0.00055596,825.0
W14X455,W,0.0134,0.4826,0.42672,455.0,2.9910399999999997e-05,1.0649599999999999e-05,0.00123984,0.00049856,750.75
W14X426,W,0.0125,0.47497999999999996,0.42417999999999995,426.0,2.7456e-05,9.817599999999999e-06,0.00115784,0.00046412,702.9
W14X398,W,0.0117,0.46482,0.42164,398.0,2.4959999999999998e-05,9.027199999999999e-06,0.00107584,0.00042968,656.7
W14X370,W,0.0109,0.45465999999999995,0.4191,370.0,2.26304e-05,8.2784e-06,0.00099548,0.00039524,610.5
W14X342,W,0.010100000000000001,0.4445,0.41655999999999993,342.0,2.0384e-05,7.5296e-06,0.00091512,0.00036244,564.3
W14X311,W,0.00914,0.43434,0.41147999999999996,311.0,1.8012799999999998e-05,6.697599999999999e-06,0.00082984,0.00032636,513.15
W14X283,W,0.00833,0.42417999999999995,0.40894,283.0,1.5974399999999997e-05,5.9903999999999994e-06,0.00075276,0.00029356,466.95
W14X257,W,0.00756,0.41655999999999993,0.4064,257.0,1.4143999999999999e-05,5.3664e-06,0.0006806,0.00026404,424.05
W14X233,W,0.00685,0.4064,0.40386,233.0,1.2521599999999999e-05,4.7839999999999994e-06,0.000615,0.0002378,384.45
W14X211,W,0.006200000000000001,0.39877999999999997,0.40132,211.0,1.10656e-05,4.2848e-06,0.00055432,0.0002132,348.15
W14X193,W,0.00568,0.3937,0.39877999999999997,193.0,9.984e-06,3.87296e-06,0.0005084,0.00019516,318.45
W14X176,W,0.00518,0.38608,0.39877999999999997,176.0,8.9024e-06,3.48608e-06,0.00046084,0.00017548,290.4
W14X159,W,0.0046700000000000005,0.381,0.39624,159.0,7.904e-06,3.1116799999999997e-06,0.00041656,0.000157768,262.35
W14X145,W,0.00427,0.37592,0.3937,145.0,7.113599999999999e-06,2.8163199999999997e-06,0.00038048,0.000143172,239.25
W14X132,W,0.0038799999999999998,0.37338,0.37338,132.0,6.3648e-06,2.27968e-06,0.00034276,0.00012218,217.8
W14X120,W,0.0035299999999999997,0.36829999999999996,0.37338,120.0,5.740799999999999e-06,2.0591999999999997e-06,0.0003116,0.0001107,198.0
W14X109,W,0.0032,0.36322,0.37084,109.0,5.1584e-06,1.8595199999999999e-06,0.00028372,0.000100368,179.85
W14X99,W,0.0029100000000000003,0.36067999999999995,0.37084,99.0,4.6176e-06,1.67232e-06,0.00025748,9.0528e-05,163.35
W14X90,W,0.00265,0.35559999999999997,0.36829999999999996,90.0,4.1558399999999995e-06,1.50592e-06,0.00023452,8.1836e-05,148.5
